id,svg_file,png_file,shape_types
001120,svg/001120.svg,png/001120.png,circle
001121,svg/001121.svg,png/001121.png,triangle
001122,svg/001122.svg,png/001122.png,triangle
001123,svg/001123.svg,png/001123.png,polygon
001124,svg/001124.svg,png/001124.png,triangle
001125,svg/001125.svg,png/001125.png,circle
001126,svg/001126.svg,png/001126.png,polygon
001127,svg/001127.svg,png/001127.png,triangle
001128,svg/001128.svg,png/001128.png,circle
001129,svg/001129.svg,png/001129.png,rect
001130,svg/001130.svg,png/001130.png,polygon
001131,svg/001131.svg,png/001131.png,bezier
001132,svg/001132.svg,png/001132.png,bezier
001133,svg/001133.svg,png/001133.png,circle
001134,svg/001134.svg,png/001134.png,bezier
001135,svg/001135.svg,png/001135.png,triangle
001136,svg/001136.svg,png/001136.png,bezier
001137,svg/001137.svg,png/001137.png,triangle
001138,svg/001138.svg,png/001138.png,rect
001139,svg/001139.svg,png/001139.png,polygon
001140,svg/001140.svg,png/001140.png,circle
001141,svg/001141.svg,png/001141.png,bezier
001142,svg/001142.svg,png/001142.png,triangle
001143,svg/001143.svg,png/001143.png,triangle
001144,svg/001144.svg,png/001144.png,polygon
001145,svg/001145.svg,png/001145.png,triangle
001146,svg/001146.svg,png/001146.png,triangle
001147,svg/001147.svg,png/001147.png,polygon
001148,svg/001148.svg,png/001148.png,polygon
001149,svg/001149.svg,png/001149.png,triangle
001150,svg/001150.svg,png/001150.png,bezier
001151,svg/001151.svg,png/001151.png,rect
001152,svg/001152.svg,png/001152.png,triangle
001153,svg/001153.svg,png/001153.png,circle
001154,svg/001154.svg,png/001154.png,circle
001155,svg/001155.svg,png/001155.png,polygon
001156,svg/001156.svg,png/001156.png,circle
001157,svg/001157.svg,png/001157.png,polygon
001158,svg/001158.svg,png/001158.png,bezier
001159,svg/001159.svg,png/001159.png,polygon
001160,svg/001160.svg,png/001160.png,polygon
001161,svg/001161.svg,png/001161.png,circle
001162,svg/001162.svg,png/001162.png,rect
001163,svg/001163.svg,png/001163.png,triangle
001164,svg/001164.svg,png/001164.png,polygon
001165,svg/001165.svg,png/001165.png,triangle
001166,svg/001166.svg,png/001166.png,polygon
001167,svg/001167.svg,png/001167.png,triangle
001168,svg/001168.svg,png/001168.png,circle
001169,svg/001169.svg,png/001169.png,polygon
001170,svg/001170.svg,png/001170.png,triangle
001171,svg/001171.svg,png/001171.png,triangle
001172,svg/001172.svg,png/001172.png,triangle
001173,svg/001173.svg,png/001173.png,bezier
001174,svg/001174.svg,png/001174.png,rect
001175,svg/001175.svg,png/001175.png,triangle
001176,svg/001176.svg,png/001176.png,triangle
001177,svg/001177.svg,png/001177.png,bezier
001178,svg/001178.svg,png/001178.png,polygon
001179,svg/001179.svg,png/001179.png,triangle
001180,svg/001180.svg,png/001180.png,rect
001181,svg/001181.svg,png/001181.png,rect
001182,svg/001182.svg,png/001182.png,triangle
001183,svg/001183.svg,png/001183.png,circle
001184,svg/001184.svg,png/001184.png,bezier
001185,svg/001185.svg,png/001185.png,circle
001186,svg/001186.svg,png/001186.png,bezier
001187,svg/001187.svg,png/001187.png,rect
001188,svg/001188.svg,png/001188.png,bezier
001189,svg/001189.svg,png/001189.png,triangle
001190,svg/001190.svg,png/001190.png,triangle
001191,svg/001191.svg,png/001191.png,rect
001192,svg/001192.svg,png/001192.png,rect
001193,svg/001193.svg,png/001193.png,circle
001194,svg/001194.svg,png/001194.png,circle
001195,svg/001195.svg,png/001195.png,polygon
001196,svg/001196.svg,png/001196.png,circle
001197,svg/001197.svg,png/001197.png,bezier
001198,svg/001198.svg,png/001198.png,circle
001199,svg/001199.svg,png/001199.png,polygon
001200,svg/001200.svg,png/001200.png,circle
001201,svg/001201.svg,png/001201.png,bezier
001202,svg/001202.svg,png/001202.png,circle
001203,svg/001203.svg,png/001203.png,polygon
001204,svg/001204.svg,png/001204.png,circle
001205,svg/001205.svg,png/001205.png,rect
001206,svg/001206.svg,png/001206.png,triangle
001207,svg/001207.svg,png/001207.png,bezier
001208,svg/001208.svg,png/001208.png,bezier
001209,svg/001209.svg,png/001209.png,circle
001210,svg/001210.svg,png/001210.png,triangle
001211,svg/001211.svg,png/001211.png,polygon
001212,svg/001212.svg,png/001212.png,polygon
001213,svg/001213.svg,png/001213.png,triangle
001214,svg/001214.svg,png/001214.png,bezier
001215,svg/001215.svg,png/001215.png,bezier
001216,svg/001216.svg,png/001216.png,triangle
001217,svg/001217.svg,png/001217.png,triangle
001218,svg/001218.svg,png/001218.png,triangle
001219,svg/001219.svg,png/001219.png,circle
001220,svg/001220.svg,png/001220.png,triangle
001221,svg/001221.svg,png/001221.png,rect
001222,svg/001222.svg,png/001222.png,triangle
001223,svg/001223.svg,png/001223.png,rect
001224,svg/001224.svg,png/001224.png,triangle
001225,svg/001225.svg,png/001225.png,rect
001226,svg/001226.svg,png/001226.png,rect
001227,svg/001227.svg,png/001227.png,rect
001228,svg/001228.svg,png/001228.png,rect
001229,svg/001229.svg,png/001229.png,rect
001230,svg/001230.svg,png/001230.png,triangle
001231,svg/001231.svg,png/001231.png,polygon
001232,svg/001232.svg,png/001232.png,circle
001233,svg/001233.svg,png/001233.png,rect
001234,svg/001234.svg,png/001234.png,rect
001235,svg/001235.svg,png/001235.png,triangle
001236,svg/001236.svg,png/001236.png,bezier
001237,svg/001237.svg,png/001237.png,circle
001238,svg/001238.svg,png/001238.png,rect
001239,svg/001239.svg,png/001239.png,polygon
001240,svg/001240.svg,png/001240.png,polygon
001241,svg/001241.svg,png/001241.png,rect
001242,svg/001242.svg,png/001242.png,polygon
001243,svg/001243.svg,png/001243.png,polygon
001244,svg/001244.svg,png/001244.png,bezier
001245,svg/001245.svg,png/001245.png,polygon
001246,svg/001246.svg,png/001246.png,triangle
001247,svg/001247.svg,png/001247.png,rect
001248,svg/001248.svg,png/001248.png,circle
001249,svg/001249.svg,png/001249.png,triangle
001250,svg/001250.svg,png/001250.png,polygon
001251,svg/001251.svg,png/001251.png,polygon
001252,svg/001252.svg,png/001252.png,triangle
001253,svg/001253.svg,png/001253.png,triangle
001254,svg/001254.svg,png/001254.png,triangle
001255,svg/001255.svg,png/001255.png,triangle
001256,svg/001256.svg,png/001256.png,triangle
001257,svg/001257.svg,png/001257.png,bezier
001258,svg/001258.svg,png/001258.png,polygon
001259,svg/001259.svg,png/001259.png,circle
001260,svg/001260.svg,png/001260.png,circle
001261,svg/001261.svg,png/001261.png,triangle
001262,svg/001262.svg,png/001262.png,circle
001263,svg/001263.svg,png/001263.png,circle
001264,svg/001264.svg,png/001264.png,bezier
001265,svg/001265.svg,png/001265.png,rect
001266,svg/001266.svg,png/001266.png,rect
001267,svg/001267.svg,png/001267.png,polygon
001268,svg/001268.svg,png/001268.png,circle
001269,svg/001269.svg,png/001269.png,circle
001270,svg/001270.svg,png/001270.png,circle
001271,svg/001271.svg,png/001271.png,circle
001272,svg/001272.svg,png/001272.png,triangle
001273,svg/001273.svg,png/001273.png,polygon
001274,svg/001274.svg,png/001274.png,rect
001275,svg/001275.svg,png/001275.png,rect
001276,svg/001276.svg,png/001276.png,triangle
001277,svg/001277.svg,png/001277.png,polygon
001278,svg/001278.svg,png/001278.png,circle
001279,svg/001279.svg,png/001279.png,polygon
001280,svg/001280.svg,png/001280.png,triangle
001281,svg/001281.svg,png/001281.png,circle
001282,svg/001282.svg,png/001282.png,bezier
001283,svg/001283.svg,png/001283.png,circle
001284,svg/001284.svg,png/001284.png,circle
001285,svg/001285.svg,png/001285.png,circle
001286,svg/001286.svg,png/001286.png,circle
001287,svg/001287.svg,png/001287.png,triangle
001288,svg/001288.svg,png/001288.png,rect
001289,svg/001289.svg,png/001289.png,polygon
001290,svg/001290.svg,png/001290.png,triangle
001291,svg/001291.svg,png/001291.png,polygon
001292,svg/001292.svg,png/001292.png,polygon
001293,svg/001293.svg,png/001293.png,triangle
001294,svg/001294.svg,png/001294.png,triangle
001295,svg/001295.svg,png/001295.png,bezier
001296,svg/001296.svg,png/001296.png,rect
001297,svg/001297.svg,png/001297.png,circle
001298,svg/001298.svg,png/001298.png,bezier
001299,svg/001299.svg,png/001299.png,circle
001300,svg/001300.svg,png/001300.png,rect
001301,svg/001301.svg,png/001301.png,triangle
001302,svg/001302.svg,png/001302.png,bezier
001303,svg/001303.svg,png/001303.png,bezier
001304,svg/001304.svg,png/001304.png,polygon
001305,svg/001305.svg,png/001305.png,triangle
001306,svg/001306.svg,png/001306.png,triangle
001307,svg/001307.svg,png/001307.png,bezier
001308,svg/001308.svg,png/001308.png,rect
001309,svg/001309.svg,png/001309.png,bezier
001310,svg/001310.svg,png/001310.png,bezier
001311,svg/001311.svg,png/001311.png,bezier
001312,svg/001312.svg,png/001312.png,rect
001313,svg/001313.svg,png/001313.png,polygon
001314,svg/001314.svg,png/001314.png,rect
001315,svg/001315.svg,png/001315.png,circle
001316,svg/001316.svg,png/001316.png,triangle
001317,svg/001317.svg,png/001317.png,circle
001318,svg/001318.svg,png/001318.png,circle
001319,svg/001319.svg,png/001319.png,polygon
001320,svg/001320.svg,png/001320.png,polygon
001321,svg/001321.svg,png/001321.png,polygon
001322,svg/001322.svg,png/001322.png,rect
001323,svg/001323.svg,png/001323.png,polygon
001324,svg/001324.svg,png/001324.png,bezier
001325,svg/001325.svg,png/001325.png,triangle
001326,svg/001326.svg,png/001326.png,circle
001327,svg/001327.svg,png/001327.png,bezier
001328,svg/001328.svg,png/001328.png,polygon
001329,svg/001329.svg,png/001329.png,circle
001330,svg/001330.svg,png/001330.png,polygon
001331,svg/001331.svg,png/001331.png,circle
001332,svg/001332.svg,png/001332.png,circle
001333,svg/001333.svg,png/001333.png,bezier
001334,svg/001334.svg,png/001334.png,circle
001335,svg/001335.svg,png/001335.png,rect
001336,svg/001336.svg,png/001336.png,polygon
001337,svg/001337.svg,png/001337.png,rect
001338,svg/001338.svg,png/001338.png,triangle
001339,svg/001339.svg,png/001339.png,bezier
001340,svg/001340.svg,png/001340.png,circle
001341,svg/001341.svg,png/001341.png,rect
001342,svg/001342.svg,png/001342.png,rect
001343,svg/001343.svg,png/001343.png,polygon
001344,svg/001344.svg,png/001344.png,polygon
001345,svg/001345.svg,png/001345.png,circle
001346,svg/001346.svg,png/001346.png,bezier
001347,svg/001347.svg,png/001347.png,triangle
001348,svg/001348.svg,png/001348.png,circle
001349,svg/001349.svg,png/001349.png,bezier
001350,svg/001350.svg,png/001350.png,circle
001351,svg/001351.svg,png/001351.png,circle
001352,svg/001352.svg,png/001352.png,circle
001353,svg/001353.svg,png/001353.png,polygon
001354,svg/001354.svg,png/001354.png,circle
001355,svg/001355.svg,png/001355.png,polygon
001356,svg/001356.svg,png/001356.png,triangle
001357,svg/001357.svg,png/001357.png,polygon
001358,svg/001358.svg,png/001358.png,polygon
001359,svg/001359.svg,png/001359.png,rect
001360,svg/001360.svg,png/001360.png,polygon
001361,svg/001361.svg,png/001361.png,rect
001362,svg/001362.svg,png/001362.png,triangle
001363,svg/001363.svg,png/001363.png,polygon
001364,svg/001364.svg,png/001364.png,circle
001365,svg/001365.svg,png/001365.png,bezier
001366,svg/001366.svg,png/001366.png,bezier
001367,svg/001367.svg,png/001367.png,bezier
001368,svg/001368.svg,png/001368.png,circle
001369,svg/001369.svg,png/001369.png,triangle
001370,svg/001370.svg,png/001370.png,circle
001371,svg/001371.svg,png/001371.png,bezier
001372,svg/001372.svg,png/001372.png,bezier
001373,svg/001373.svg,png/001373.png,triangle
001374,svg/001374.svg,png/001374.png,circle
001375,svg/001375.svg,png/001375.png,triangle
001376,svg/001376.svg,png/001376.png,polygon
001377,svg/001377.svg,png/001377.png,circle
001378,svg/001378.svg,png/001378.png,rect
001379,svg/001379.svg,png/001379.png,rect
001380,svg/001380.svg,png/001380.png,bezier
001381,svg/001381.svg,png/001381.png,triangle
001382,svg/001382.svg,png/001382.png,polygon
001383,svg/001383.svg,png/001383.png,triangle
001384,svg/001384.svg,png/001384.png,triangle
001385,svg/001385.svg,png/001385.png,circle
001386,svg/001386.svg,png/001386.png,circle
001387,svg/001387.svg,png/001387.png,rect
001388,svg/001388.svg,png/001388.png,rect
001389,svg/001389.svg,png/001389.png,polygon
001390,svg/001390.svg,png/001390.png,polygon
001391,svg/001391.svg,png/001391.png,triangle
001392,svg/001392.svg,png/001392.png,polygon
001393,svg/001393.svg,png/001393.png,bezier
001394,svg/001394.svg,png/001394.png,circle
001395,svg/001395.svg,png/001395.png,bezier
001396,svg/001396.svg,png/001396.png,polygon
001397,svg/001397.svg,png/001397.png,polygon
001398,svg/001398.svg,png/001398.png,circle
001399,svg/001399.svg,png/001399.png,polygon
001400,svg/001400.svg,png/001400.png,circle
001401,svg/001401.svg,png/001401.png,triangle
001402,svg/001402.svg,png/001402.png,bezier
001403,svg/001403.svg,png/001403.png,bezier
001404,svg/001404.svg,png/001404.png,triangle
001405,svg/001405.svg,png/001405.png,triangle
001406,svg/001406.svg,png/001406.png,polygon
001407,svg/001407.svg,png/001407.png,bezier
001408,svg/001408.svg,png/001408.png,bezier
001409,svg/001409.svg,png/001409.png,circle
001410,svg/001410.svg,png/001410.png,bezier
001411,svg/001411.svg,png/001411.png,bezier
001412,svg/001412.svg,png/001412.png,polygon
001413,svg/001413.svg,png/001413.png,triangle
001414,svg/001414.svg,png/001414.png,polygon
001415,svg/001415.svg,png/001415.png,polygon
001416,svg/001416.svg,png/001416.png,polygon
001417,svg/001417.svg,png/001417.png,bezier
001418,svg/001418.svg,png/001418.png,bezier
001419,svg/001419.svg,png/001419.png,circle
001420,svg/001420.svg,png/001420.png,rect
001421,svg/001421.svg,png/001421.png,rect
001422,svg/001422.svg,png/001422.png,rect
001423,svg/001423.svg,png/001423.png,rect
001424,svg/001424.svg,png/001424.png,rect
001425,svg/001425.svg,png/001425.png,rect
001426,svg/001426.svg,png/001426.png,circle
001427,svg/001427.svg,png/001427.png,rect
001428,svg/001428.svg,png/001428.png,triangle
001429,svg/001429.svg,png/001429.png,bezier
001430,svg/001430.svg,png/001430.png,circle
001431,svg/001431.svg,png/001431.png,polygon
001432,svg/001432.svg,png/001432.png,triangle
001433,svg/001433.svg,png/001433.png,polygon
001434,svg/001434.svg,png/001434.png,rect
001435,svg/001435.svg,png/001435.png,polygon
001436,svg/001436.svg,png/001436.png,bezier
001437,svg/001437.svg,png/001437.png,bezier
001438,svg/001438.svg,png/001438.png,polygon
001439,svg/001439.svg,png/001439.png,rect
001440,svg/001440.svg,png/001440.png,circle
001441,svg/001441.svg,png/001441.png,circle
001442,svg/001442.svg,png/001442.png,circle
001443,svg/001443.svg,png/001443.png,circle
001444,svg/001444.svg,png/001444.png,polygon
001445,svg/001445.svg,png/001445.png,rect
001446,svg/001446.svg,png/001446.png,polygon
001447,svg/001447.svg,png/001447.png,polygon
001448,svg/001448.svg,png/001448.png,bezier
001449,svg/001449.svg,png/001449.png,rect
001450,svg/001450.svg,png/001450.png,bezier
001451,svg/001451.svg,png/001451.png,circle
001452,svg/001452.svg,png/001452.png,triangle
001453,svg/001453.svg,png/001453.png,polygon
001454,svg/001454.svg,png/001454.png,circle
001455,svg/001455.svg,png/001455.png,circle
001456,svg/001456.svg,png/001456.png,polygon
001457,svg/001457.svg,png/001457.png,bezier
001458,svg/001458.svg,png/001458.png,triangle
001459,svg/001459.svg,png/001459.png,polygon
001460,svg/001460.svg,png/001460.png,polygon
001461,svg/001461.svg,png/001461.png,polygon
001462,svg/001462.svg,png/001462.png,circle
001463,svg/001463.svg,png/001463.png,rect
001464,svg/001464.svg,png/001464.png,polygon
001465,svg/001465.svg,png/001465.png,triangle
001466,svg/001466.svg,png/001466.png,polygon
001467,svg/001467.svg,png/001467.png,rect
001468,svg/001468.svg,png/001468.png,circle
001469,svg/001469.svg,png/001469.png,polygon
001470,svg/001470.svg,png/001470.png,bezier
001471,svg/001471.svg,png/001471.png,triangle
001472,svg/001472.svg,png/001472.png,circle
001473,svg/001473.svg,png/001473.png,polygon
001474,svg/001474.svg,png/001474.png,circle
001475,svg/001475.svg,png/001475.png,bezier
001476,svg/001476.svg,png/001476.png,circle
001477,svg/001477.svg,png/001477.png,circle
001478,svg/001478.svg,png/001478.png,triangle
001479,svg/001479.svg,png/001479.png,polygon
001480,svg/001480.svg,png/001480.png,bezier
001481,svg/001481.svg,png/001481.png,polygon
001482,svg/001482.svg,png/001482.png,bezier
001483,svg/001483.svg,png/001483.png,polygon
001484,svg/001484.svg,png/001484.png,rect
001485,svg/001485.svg,png/001485.png,polygon
001486,svg/001486.svg,png/001486.png,circle
001487,svg/001487.svg,png/001487.png,circle
001488,svg/001488.svg,png/001488.png,polygon
001489,svg/001489.svg,png/001489.png,bezier
001490,svg/001490.svg,png/001490.png,rect
001491,svg/001491.svg,png/001491.png,rect
001492,svg/001492.svg,png/001492.png,triangle
001493,svg/001493.svg,png/001493.png,polygon
001494,svg/001494.svg,png/001494.png,circle
001495,svg/001495.svg,png/001495.png,circle
001496,svg/001496.svg,png/001496.png,polygon
001497,svg/001497.svg,png/001497.png,circle
001498,svg/001498.svg,png/001498.png,polygon
001499,svg/001499.svg,png/001499.png,rect
001500,svg/001500.svg,png/001500.png,polygon
001501,svg/001501.svg,png/001501.png,polygon
001502,svg/001502.svg,png/001502.png,triangle
001503,svg/001503.svg,png/001503.png,circle
001504,svg/001504.svg,png/001504.png,rect
001505,svg/001505.svg,png/001505.png,circle
001506,svg/001506.svg,png/001506.png,triangle
001507,svg/001507.svg,png/001507.png,polygon
001508,svg/001508.svg,png/001508.png,bezier
001509,svg/001509.svg,png/001509.png,polygon
001510,svg/001510.svg,png/001510.png,circle
001511,svg/001511.svg,png/001511.png,rect
001512,svg/001512.svg,png/001512.png,bezier
001513,svg/001513.svg,png/001513.png,polygon
001514,svg/001514.svg,png/001514.png,circle
001515,svg/001515.svg,png/001515.png,rect
001516,svg/001516.svg,png/001516.png,bezier
001517,svg/001517.svg,png/001517.png,circle
001518,svg/001518.svg,png/001518.png,bezier
001519,svg/001519.svg,png/001519.png,polygon
001520,svg/001520.svg,png/001520.png,rect
001521,svg/001521.svg,png/001521.png,rect
001522,svg/001522.svg,png/001522.png,rect
001523,svg/001523.svg,png/001523.png,rect
001524,svg/001524.svg,png/001524.png,bezier
001525,svg/001525.svg,png/001525.png,bezier
001526,svg/001526.svg,png/001526.png,circle
001527,svg/001527.svg,png/001527.png,triangle
001528,svg/001528.svg,png/001528.png,polygon
001529,svg/001529.svg,png/001529.png,rect
001530,svg/001530.svg,png/001530.png,rect
001531,svg/001531.svg,png/001531.png,polygon
001532,svg/001532.svg,png/001532.png,rect
001533,svg/001533.svg,png/001533.png,bezier
001534,svg/001534.svg,png/001534.png,bezier
001535,svg/001535.svg,png/001535.png,polygon
001536,svg/001536.svg,png/001536.png,triangle
001537,svg/001537.svg,png/001537.png,triangle
001538,svg/001538.svg,png/001538.png,bezier
001539,svg/001539.svg,png/001539.png,triangle
001540,svg/001540.svg,png/001540.png,triangle
001541,svg/001541.svg,png/001541.png,triangle
001542,svg/001542.svg,png/001542.png,triangle
001543,svg/001543.svg,png/001543.png,triangle
001544,svg/001544.svg,png/001544.png,rect
001545,svg/001545.svg,png/001545.png,triangle
001546,svg/001546.svg,png/001546.png,polygon
001547,svg/001547.svg,png/001547.png,polygon
001548,svg/001548.svg,png/001548.png,circle
001549,svg/001549.svg,png/001549.png,circle
001550,svg/001550.svg,png/001550.png,rect
001551,svg/001551.svg,png/001551.png,bezier
001552,svg/001552.svg,png/001552.png,bezier
001553,svg/001553.svg,png/001553.png,triangle
001554,svg/001554.svg,png/001554.png,triangle
001555,svg/001555.svg,png/001555.png,circle
001556,svg/001556.svg,png/001556.png,triangle
001557,svg/001557.svg,png/001557.png,rect
001558,svg/001558.svg,png/001558.png,bezier
001559,svg/001559.svg,png/001559.png,rect
001560,svg/001560.svg,png/001560.png,bezier
001561,svg/001561.svg,png/001561.png,bezier
001562,svg/001562.svg,png/001562.png,triangle
001563,svg/001563.svg,png/001563.png,polygon
001564,svg/001564.svg,png/001564.png,circle
001565,svg/001565.svg,png/001565.png,bezier
001566,svg/001566.svg,png/001566.png,circle
001567,svg/001567.svg,png/001567.png,polygon
001568,svg/001568.svg,png/001568.png,circle
001569,svg/001569.svg,png/001569.png,circle
001570,svg/001570.svg,png/001570.png,rect
001571,svg/001571.svg,png/001571.png,polygon
001572,svg/001572.svg,png/001572.png,rect
001573,svg/001573.svg,png/001573.png,triangle
001574,svg/001574.svg,png/001574.png,rect
001575,svg/001575.svg,png/001575.png,triangle
001576,svg/001576.svg,png/001576.png,triangle
001577,svg/001577.svg,png/001577.png,rect
001578,svg/001578.svg,png/001578.png,rect
001579,svg/001579.svg,png/001579.png,polygon
001580,svg/001580.svg,png/001580.png,bezier
001581,svg/001581.svg,png/001581.png,triangle
001582,svg/001582.svg,png/001582.png,bezier
001583,svg/001583.svg,png/001583.png,rect
001584,svg/001584.svg,png/001584.png,polygon
001585,svg/001585.svg,png/001585.png,bezier
001586,svg/001586.svg,png/001586.png,polygon
001587,svg/001587.svg,png/001587.png,bezier
001588,svg/001588.svg,png/001588.png,triangle
001589,svg/001589.svg,png/001589.png,polygon
001590,svg/001590.svg,png/001590.png,bezier
001591,svg/001591.svg,png/001591.png,polygon
001592,svg/001592.svg,png/001592.png,circle
001593,svg/001593.svg,png/001593.png,triangle
001594,svg/001594.svg,png/001594.png,rect
001595,svg/001595.svg,png/001595.png,bezier
001596,svg/001596.svg,png/001596.png,bezier
001597,svg/001597.svg,png/001597.png,rect
001598,svg/001598.svg,png/001598.png,polygon
001599,svg/001599.svg,png/001599.png,circle
001600,svg/001600.svg,png/001600.png,rect
001601,svg/001601.svg,png/001601.png,triangle
001602,svg/001602.svg,png/001602.png,bezier
001603,svg/001603.svg,png/001603.png,circle
001604,svg/001604.svg,png/001604.png,polygon
001605,svg/001605.svg,png/001605.png,rect
001606,svg/001606.svg,png/001606.png,rect
001607,svg/001607.svg,png/001607.png,circle
001608,svg/001608.svg,png/001608.png,circle
001609,svg/001609.svg,png/001609.png,circle
001610,svg/001610.svg,png/001610.png,circle
001611,svg/001611.svg,png/001611.png,rect
001612,svg/001612.svg,png/001612.png,bezier
001613,svg/001613.svg,png/001613.png,rect
001614,svg/001614.svg,png/001614.png,triangle
001615,svg/001615.svg,png/001615.png,triangle
001616,svg/001616.svg,png/001616.png,bezier
001617,svg/001617.svg,png/001617.png,triangle
001618,svg/001618.svg,png/001618.png,circle
001619,svg/001619.svg,png/001619.png,rect
001620,svg/001620.svg,png/001620.png,rect
001621,svg/001621.svg,png/001621.png,polygon
001622,svg/001622.svg,png/001622.png,bezier
001623,svg/001623.svg,png/001623.png,bezier
001624,svg/001624.svg,png/001624.png,circle
001625,svg/001625.svg,png/001625.png,circle
001626,svg/001626.svg,png/001626.png,triangle
001627,svg/001627.svg,png/001627.png,triangle
001628,svg/001628.svg,png/001628.png,rect
001629,svg/001629.svg,png/001629.png,circle
001630,svg/001630.svg,png/001630.png,triangle
001631,svg/001631.svg,png/001631.png,polygon
001632,svg/001632.svg,png/001632.png,triangle
001633,svg/001633.svg,png/001633.png,polygon
001634,svg/001634.svg,png/001634.png,triangle
001635,svg/001635.svg,png/001635.png,polygon
001636,svg/001636.svg,png/001636.png,rect
001637,svg/001637.svg,png/001637.png,bezier
001638,svg/001638.svg,png/001638.png,rect
001639,svg/001639.svg,png/001639.png,polygon
001640,svg/001640.svg,png/001640.png,rect
001641,svg/001641.svg,png/001641.png,rect
001642,svg/001642.svg,png/001642.png,rect
001643,svg/001643.svg,png/001643.png,circle
001644,svg/001644.svg,png/001644.png,polygon
001645,svg/001645.svg,png/001645.png,bezier
001646,svg/001646.svg,png/001646.png,rect
001647,svg/001647.svg,png/001647.png,rect
001648,svg/001648.svg,png/001648.png,bezier
001649,svg/001649.svg,png/001649.png,triangle
001650,svg/001650.svg,png/001650.png,circle
001651,svg/001651.svg,png/001651.png,bezier
001652,svg/001652.svg,png/001652.png,circle
001653,svg/001653.svg,png/001653.png,circle
001654,svg/001654.svg,png/001654.png,rect
001655,svg/001655.svg,png/001655.png,polygon
001656,svg/001656.svg,png/001656.png,circle
001657,svg/001657.svg,png/001657.png,triangle
001658,svg/001658.svg,png/001658.png,polygon
001659,svg/001659.svg,png/001659.png,polygon
001660,svg/001660.svg,png/001660.png,polygon
001661,svg/001661.svg,png/001661.png,polygon
001662,svg/001662.svg,png/001662.png,bezier
001663,svg/001663.svg,png/001663.png,circle
001664,svg/001664.svg,png/001664.png,circle
001665,svg/001665.svg,png/001665.png,triangle
001666,svg/001666.svg,png/001666.png,circle
001667,svg/001667.svg,png/001667.png,circle
001668,svg/001668.svg,png/001668.png,circle
001669,svg/001669.svg,png/001669.png,polygon
001670,svg/001670.svg,png/001670.png,bezier
001671,svg/001671.svg,png/001671.png,polygon
001672,svg/001672.svg,png/001672.png,polygon
001673,svg/001673.svg,png/001673.png,triangle
001674,svg/001674.svg,png/001674.png,polygon
001675,svg/001675.svg,png/001675.png,circle
001676,svg/001676.svg,png/001676.png,triangle
001677,svg/001677.svg,png/001677.png,circle
001678,svg/001678.svg,png/001678.png,circle
001679,svg/001679.svg,png/001679.png,polygon
001680,svg/001680.svg,png/001680.png,rect
001681,svg/001681.svg,png/001681.png,polygon
001682,svg/001682.svg,png/001682.png,polygon
001683,svg/001683.svg,png/001683.png,rect
001684,svg/001684.svg,png/001684.png,polygon
001685,svg/001685.svg,png/001685.png,rect
001686,svg/001686.svg,png/001686.png,circle
001687,svg/001687.svg,png/001687.png,rect
001688,svg/001688.svg,png/001688.png,triangle
001689,svg/001689.svg,png/001689.png,triangle
001690,svg/001690.svg,png/001690.png,triangle
001691,svg/001691.svg,png/001691.png,polygon
001692,svg/001692.svg,png/001692.png,triangle
001693,svg/001693.svg,png/001693.png,rect
001694,svg/001694.svg,png/001694.png,bezier
001695,svg/001695.svg,png/001695.png,rect
001696,svg/001696.svg,png/001696.png,polygon
001697,svg/001697.svg,png/001697.png,circle
001698,svg/001698.svg,png/001698.png,rect
001699,svg/001699.svg,png/001699.png,triangle
001700,svg/001700.svg,png/001700.png,triangle
001701,svg/001701.svg,png/001701.png,bezier
001702,svg/001702.svg,png/001702.png,triangle
001703,svg/001703.svg,png/001703.png,polygon
001704,svg/001704.svg,png/001704.png,circle
001705,svg/001705.svg,png/001705.png,polygon
001706,svg/001706.svg,png/001706.png,polygon
001707,svg/001707.svg,png/001707.png,triangle
001708,svg/001708.svg,png/001708.png,polygon
001709,svg/001709.svg,png/001709.png,triangle
001710,svg/001710.svg,png/001710.png,rect
001711,svg/001711.svg,png/001711.png,bezier
001712,svg/001712.svg,png/001712.png,rect
001713,svg/001713.svg,png/001713.png,circle
001714,svg/001714.svg,png/001714.png,polygon
001715,svg/001715.svg,png/001715.png,circle
001716,svg/001716.svg,png/001716.png,polygon
001717,svg/001717.svg,png/001717.png,bezier
001718,svg/001718.svg,png/001718.png,triangle
001719,svg/001719.svg,png/001719.png,triangle
001720,svg/001720.svg,png/001720.png,polygon
001721,svg/001721.svg,png/001721.png,polygon
001722,svg/001722.svg,png/001722.png,polygon
001723,svg/001723.svg,png/001723.png,polygon
001724,svg/001724.svg,png/001724.png,polygon
001725,svg/001725.svg,png/001725.png,rect
001726,svg/001726.svg,png/001726.png,circle
001727,svg/001727.svg,png/001727.png,triangle
001728,svg/001728.svg,png/001728.png,polygon
001729,svg/001729.svg,png/001729.png,rect
001730,svg/001730.svg,png/001730.png,triangle
001731,svg/001731.svg,png/001731.png,circle
001732,svg/001732.svg,png/001732.png,triangle
001733,svg/001733.svg,png/001733.png,rect
001734,svg/001734.svg,png/001734.png,rect
001735,svg/001735.svg,png/001735.png,rect
001736,svg/001736.svg,png/001736.png,polygon
001737,svg/001737.svg,png/001737.png,bezier
